p_theta	p_rho	p_npop	p_ej_time_pop_2_1	p_init_size_pop_0	s_segs_1	s_segs_2	s_segs	s_pi_1	s_pi_2	s_theta_pi	s_theta_w_1	s_theta_w_2	s_theta_w	s_tajimasD_1	s_tajimasD_2	s_tajimasD	s_ZnS_1	s_ZnS_2	s_ZnS	s_fst	s_perc_shared_1_2	s_perc_private_1_2	s_perc_fixed_dif_1_2	s_pairwise_fst_1_2	s_FayWuH_1	s_FayWuH_2	s_FayWuH	s_dvk_1	s_dvh_1	s_dvk_2	s_dvh_2	s_dvk	s_dvh	
1.000000e+01	2.000000e+01	2	1.000000e+00	5.000000e-01	2.500000e+01	6.000000e+00	51	1.093333e+01	2.000000e+00	1.984848e+01	1.094891e+01	2.627737e+00	1.688810e+01	-8.959192e-03	-1.367324e+00	8.049817e-01	2.164991e-01	4.880000e-01	3.243633e-01	6.548043e-01	0.000000e+00	6.078431e-01	3.921569e-01	6.548043e-01	-3.011801e+00	-2.151076e+01	4.238828e-01	6.000000e+00	8.333333e-01	3.000000e+00	5.000000e-01	9.000000e+00	8.333333e-01	
1.000000e+01	2.000000e+01	2	1.000000e+00	5.000000e-01	2.100000e+01	1.400000e+01	52	1.000000e+01	5.666667e+00	1.965152e+01	9.197080e+00	6.131387e+00	1.721924e+01	5.464885e-01	-4.654125e-01	6.490349e-01	2.939286e-01	3.622527e-01	2.732194e-01	5.803571e-01	0.000000e+00	6.730769e-01	3.269231e-01	5.803571e-01	-4.770502e+00	-5.656798e+00	6.553246e-01	6.000000e+00	8.333333e-01	5.000000e+00	7.777778e-01	1.100000e+01	9.027778e-01	
1.000000e+01	2.000000e+01	2	1.000000e+00	5.000000e-01	1.300000e+01	1.000000e+00	28	6.200000e+00	5.333333e-01	1.216667e+01	5.693431e+00	4.379562e-01	9.271900e+00	5.439853e-01	8.505676e-01	1.399650e+00	2.707158e-01	nan	4.229525e-01	7.055394e-01	0.000000e+00	5.000000e-01	5.000000e-01	7.055394e-01	-1.548712e+00	-5.466504e+01	5.569796e-01	6.000000e+00	8.333333e-01	2.000000e+00	4.444444e-01	8.000000e+00	8.194444e-01	
1.000000e+01	2.000000e+01	2	1.000000e+00	5.000000e-01	2.600000e+01	7.000000e+00	39	1.293333e+01	3.000000e+00	1.353030e+01	1.138686e+01	3.065693e+00	1.291443e+01	8.566382e-01	-1.247120e-01	2.170013e-01	3.976342e-01	2.571429e-01	2.132549e-01	3.903061e-01	0.000000e+00	8.461538e-01	1.538462e-01	3.903061e-01	-2.344206e-01	-5.527698e+00	9.721143e-01	6.000000e+00	8.333333e-01	5.000000e+00	7.777778e-01	1.100000e+01	9.027778e-01	
1.000000e+01	2.000000e+01	2	1.000000e+00	5.000000e-01	1.700000e+01	8.000000e+00	36	7.400000e+00	3.466667e+00	1.219697e+01	7.445255e+00	3.503650e+00	1.192101e+01	-3.770329e-02	-6.222841e-02	1.049989e-01	2.303493e-01	3.110714e-01	2.136609e-01	5.329513e-01	0.000000e+00	6.944444e-01	3.055556e-01	5.329513e-01	-4.103240e-01	-9.326629e+00	7.140561e-01	6.000000e+00	8.333333e-01	4.000000e+00	7.222222e-01	1.000000e+01	8.888889e-01	
1.000000e+01	2.000000e+01	2	1.000000e+00	5.000000e-01	2.000000e+01	1.400000e+01	52	7.866667e+00	7.133333e+00	2.186364e+01	8.759124e+00	6.131387e+00	1.721924e+01	-6.365547e-01	1.003439e+00	1.239324e+00	4.907895e-01	3.762637e-01	3.637314e-01	6.370968e-01	0.000000e+00	6.538462e-01	3.461538e-01	6.370968e-01	-4.684886e+00	-9.374123e+00	6.615362e-01	4.000000e+00	7.222222e-01	6.000000e+00	8.333333e-01	1.000000e+01	8.888889e-01	
1.000000e+01	2.000000e+01	2	1.000000e+00	5.000000e-01	3.200000e+01	8.000000e+00	72	1.386667e+01	3.733333e+00	2.836364e+01	1.401460e+01	3.503650e+00	2.384203e+01	-6.698467e-02	3.864712e-01	8.786214e-01	2.770660e-01	2.900000e-01	3.450988e-01	6.708229e-01	0.000000e+00	5.555556e-01	4.444444e-01	6.708229e-01	-3.761852e+00	-2.210283e+01	6.014007e-01	5.000000e+00	7.777778e-01	6.000000e+00	8.333333e-01	1.100000e+01	9.027778e-01	
1.000000e+01	2.000000e+01	2	1.000000e+00	5.000000e-01	3.900000e+01	1.200000e+01	64	1.920000e+01	5.133333e+00	2.253030e+01	1.708029e+01	5.255474e+00	2.119291e+01	7.913102e-01	-1.413826e-01	2.915738e-01	2.864440e-01	3.737121e-01	2.154874e-01	4.384615e-01	0.000000e+00	7.968750e-01	2.031250e-01	4.384615e-01	-6.779307e-01	-8.464514e+00	7.776911e-01	5.000000e+00	7.777778e-01	4.000000e+00	6.666667e-01	9.000000e+00	8.611111e-01	
1.000000e+01	2.000000e+01	2	1.000000e+00	5.000000e-01	1.600000e+01	3.500000e+01	68	7.333333e+00	1.733333e+01	2.793939e+01	7.007299e+00	1.532847e+01	2.251747e+01	2.877482e-01	8.318937e-01	1.114125e+00	4.239352e-01	4.208403e-01	3.064425e-01	5.370177e-01	4.411765e-02	6.617647e-01	2.941176e-01	5.370177e-01	-7.279648e+00	-3.819955e+00	6.545035e-01	4.000000e+00	7.222222e-01	4.000000e+00	7.222222e-01	8.000000e+00	8.611111e-01	
1.000000e+01	2.000000e+01	2	1.000000e+00	5.000000e-01	1.900000e+01	1.300000e+01	49	7.733333e+00	5.266667e+00	1.886364e+01	8.321168e+00	5.693431e+00	1.622582e+01	-4.403968e-01	-4.582854e-01	7.456331e-01	3.157018e-01	2.055128e-01	3.007085e-01	6.355140e-01	0.000000e+00	6.530612e-01	3.469388e-01	6.355140e-01	-4.405369e+00	-9.894549e+00	3.646294e-01	4.000000e+00	6.666667e-01	6.000000e+00	8.333333e-01	1.000000e+01	8.750000e-01	
1.000000e+01	2.000000e+01	2	1.000000e+00	5.000000e-01	2.800000e+01	6.000000e+00	52	1.233333e+01	2.000000e+00	1.862121e+01	1.226277e+01	2.627737e+00	1.721924e+01	3.637700e-02	-1.367324e+00	3.741057e-01	2.392122e-01	1.680000e-01	2.632539e-01	5.943396e-01	0.000000e+00	6.538462e-01	3.461538e-01	5.943396e-01	-1.928524e+00	-1.768662e+01	5.559389e-01	6.000000e+00	8.333333e-01	5.000000e+00	7.777778e-01	1.100000e+01	9.027778e-01	
1.000000e+01	2.000000e+01	2	1.000000e+00	5.000000e-01	3.200000e+01	9.000000e+00	70	1.286667e+01	4.066667e+00	2.603030e+01	1.401460e+01	3.941606e+00	2.317975e+01	-5.197922e-01	1.889763e-01	5.693828e-01	3.338553e-01	3.288889e-01	3.183063e-01	6.553596e-01	0.000000e+00	5.857143e-01	4.142857e-01	6.553596e-01	-1.900317e+00	-2.630035e+01	2.574430e-01	6.000000e+00	8.333333e-01	6.000000e+00	8.333333e-01	1.200000e+01	9.166667e-01	
1.000000e+01	2.000000e+01	2	1.000000e+00	5.000000e-01	3.200000e+01	1.400000e+01	52	1.460000e+01	6.133333e+00	1.716667e+01	1.401460e+01	6.131387e+00	1.721924e+01	2.650742e-01	1.949372e-03	-1.402946e-02	2.870833e-01	3.042857e-01	1.802122e-01	3.755020e-01	0.000000e+00	8.846154e-01	1.153846e-01	3.755020e-01	2.326919e-01	-6.464912e+00	6.677478e-01	6.000000e+00	8.333333e-01	5.000000e+00	7.777778e-01	1.100000e+01	9.027778e-01	
1.000000e+01	2.000000e+01	2	1.000000e+00	5.000000e-01	1.200000e+01	1.600000e+01	49	4.866667e+00	8.000000e+00	1.919697e+01	5.255474e+00	7.007299e+00	1.622582e+01	-4.500585e-01	8.761289e-01	8.398567e-01	2.411364e-01	4.296296e-01	3.248637e-01	6.452206e-01	0.000000e+00	5.714286e-01	4.285714e-01	6.452206e-01	-9.200559e+00	-5.189452e+00	6.339953e-01	6.000000e+00	8.333333e-01	5.000000e+00	7.777778e-01	1.100000e+01	9.027778e-01	
1.000000e+01	2.000000e+01	2	1.000000e+00	5.000000e-01	1.300000e+01	7.000000e+00	65	5.800000e+00	4.200000e+00	3.100000e+01	5.693431e+00	3.065693e+00	2.152405e+01	1.144407e-01	2.153361e+00	2.034893e+00	3.588462e-01	1.000000e+00	6.049124e-01	8.265896e-01	0.000000e+00	3.076923e-01	6.923077e-01	8.265896e-01	-2.116573e+01	-2.168559e+01	3.768506e-01	5.000000e+00	7.777778e-01	2.000000e+00	5.000000e-01	7.000000e+00	8.194444e-01	
1.000000e+01	2.000000e+01	2	1.000000e+00	5.000000e-01	2.400000e+01	1.100000e+01	55	1.060000e+01	4.133333e+00	1.943939e+01	1.051095e+01	4.817518e+00	1.821266e+01	5.329615e-02	-8.589182e-01	3.099884e-01	3.522826e-01	1.945455e-01	2.621756e-01	6.003617e-01	0.000000e+00	6.363636e-01	3.636364e-01	6.003617e-01	-3.023907e+00	-1.058030e+01	5.095222e-01	4.000000e+00	6.666667e-01	6.000000e+00	8.333333e-01	1.000000e+01	8.750000e-01	
1.000000e+01	2.000000e+01	2	1.000000e+00	5.000000e-01	1.100000e+01	1.200000e+01	41	4.733333e+00	5.733333e+00	1.646970e+01	4.817518e+00	5.255474e+00	1.357671e+01	-1.056848e-01	5.531382e-01	9.714422e-01	2.580000e-01	3.753030e-01	3.449890e-01	6.630901e-01	0.000000e+00	5.609756e-01	4.390244e-01	6.630901e-01	-7.020571e+00	-7.636464e+00	6.095351e-01	5.000000e+00	7.777778e-01	5.000000e+00	7.777778e-01	1.000000e+01	8.888889e-01	
1.000000e+01	2.000000e+01	2	1.000000e+00	5.000000e-01	1.900000e+01	1.300000e+01	45	8.866667e+00	5.200000e+00	1.674242e+01	8.321168e+00	5.693431e+00	1.490127e+01	4.086795e-01	-5.298761e-01	5.651410e-01	3.436404e-01	1.923397e-01	2.544537e-01	5.585774e-01	0.000000e+00	7.111111e-01	2.888889e-01	5.585774e-01	-2.481898e+00	-7.485442e+00	6.227750e-01	5.000000e+00	7.777778e-01	6.000000e+00	8.333333e-01	1.100000e+01	9.027778e-01	
1.000000e+01	2.000000e+01	2	1.000000e+00	5.000000e-01	2.600000e+01	1.100000e+01	56	1.240000e+01	4.466667e+00	2.228788e+01	1.138686e+01	4.817518e+00	1.854380e+01	5.612085e-01	-4.404552e-01	9.296760e-01	3.853128e-01	2.266818e-01	3.107970e-01	6.009464e-01	0.000000e+00	6.607143e-01	3.392857e-01	6.009464e-01	-3.094351e+00	-1.344785e+01	4.545650e-01	6.000000e+00	8.333333e-01	6.000000e+00	8.333333e-01	1.200000e+01	9.166667e-01	
1.000000e+01	2.000000e+01	2	1.000000e+00	5.000000e-01	2.600000e+01	6.000000e+00	38	1.226667e+01	2.933333e+00	1.290909e+01	1.138686e+01	2.627737e+00	1.258329e+01	4.873511e-01	6.656431e-01	1.176963e-01	2.338991e-01	3.893333e-01	1.919898e-01	3.903743e-01	0.000000e+00	8.421053e-01	1.578947e-01	3.903743e-01	-4.688411e-02	-8.444965e+00	7.500128e-01	6.000000e+00	8.333333e-01	4.000000e+00	6.666667e-01	1.000000e+01	8.750000e-01	
1.000000e+01	2.000000e+01	2	1.000000e+00	5.000000e-01	3.900000e+01	1.300000e+01	76	1.760000e+01	5.466667e+00	2.869697e+01	1.708029e+01	5.693431e+00	2.516659e+01	1.940127e-01	-2.435131e-01	6.506457e-01	3.375626e-01	2.246474e-01	2.839521e-01	5.770171e-01	0.000000e+00	6.842105e-01	3.157895e-01	5.770171e-01	-1.936945e+00	-1.428257e+01	6.445112e-01	6.000000e+00	8.333333e-01	6.000000e+00	8.333333e-01	1.200000e+01	9.166667e-01	
1.000000e+01	2.000000e+01	2	1.000000e+00	5.000000e-01	1.900000e+01	1.000000e+01	43	8.400000e+00	4.200000e+00	1.604545e+01	8.321168e+00	4.379562e+00	1.423899e+01	5.905983e-02	-2.462472e-01	5.793749e-01	3.978947e-01	3.240000e-01	2.786038e-01	5.864333e-01	0.000000e+00	6.744186e-01	3.255814e-01	5.864333e-01	-2.047566e+00	-1.090355e+01	5.236028e-01	4.000000e+00	6.666667e-01	5.000000e+00	7.777778e-01	9.000000e+00	8.611111e-01	
1.000000e+01	2.000000e+01	2	1.000000e+00	5.000000e-01	3.000000e+01	5.000000e+00	55	1.480000e+01	1.666667e+00	2.237879e+01	1.313869e+01	2.189781e+00	1.821266e+01	8.009946e-01	-1.336981e+00	1.052756e+00	3.597925e-01	3.280000e-01	3.394300e-01	6.116352e-01	0.000000e+00	6.363636e-01	3.636364e-01	6.116352e-01	-1.234535e+00	-3.299674e+01	4.093849e-01	6.000000e+00	8.333333e-01	4.000000e+00	6.666667e-01	1.000000e+01	8.750000e-01	
1.000000e+01	2.000000e+01	2	1.000000e+00	5.000000e-01	2.400000e+01	1.600000e+01	70	1.140000e+01	7.733333e+00	2.971212e+01	1.051095e+01	7.007299e+00	2.317975e+01	5.320878e-01	6.407766e-01	1.304806e+00	3.788587e-01	6.900000e-01	3.822092e-01	6.587396e-01	0.000000e+00	5.714286e-01	4.285714e-01	6.587396e-01	-5.140642e+00	-1.311778e+01	5.874382e-01	5.000000e+00	7.777778e-01	4.000000e+00	6.666667e-01	9.000000e+00	8.611111e-01	
1.000000e+01	2.000000e+01	2	1.000000e+00	5.000000e-01	1.000000e+01	8.000000e+00	40	4.000000e+00	3.600000e+00	1.718182e+01	4.379562e+00	3.503650e+00	1.324557e+01	-5.205225e-01	1.621214e-01	1.353561e+00	3.644444e-01	2.303571e-01	4.456092e-01	7.634855e-01	0.000000e+00	4.500000e-01	5.500000e-01	7.634855e-01	-1.026217e+01	-1.303173e+01	4.528932e-01	5.000000e+00	7.777778e-01	5.000000e+00	7.777778e-01	1.000000e+01	8.888889e-01	
1.000000e+01	2.000000e+01	2	1.000000e+00	5.000000e-01	1.900000e+01	7.000000e+00	44	8.466667e+00	2.333333e+00	1.718182e+01	8.321168e+00	3.065693e+00	1.457013e+01	1.090055e-01	-1.390308e+00	8.192471e-01	2.866374e-01	3.142857e-01	3.300005e-01	6.666667e-01	0.000000e+00	5.909091e-01	4.090909e-01	6.666667e-01	-2.668040e+00	-1.771698e+01	5.015546e-01	5.000000e+00	7.777778e-01	4.000000e+00	6.666667e-01	9.000000e+00	8.611111e-01	
1.000000e+01	2.000000e+01	2	1.000000e+00	5.000000e-01	1.900000e+01	6.000000e+00	40	8.266667e+00	3.266667e+00	1.689394e+01	8.321168e+00	2.627737e+00	1.324557e+01	-4.083149e-02	1.391703e+00	1.254568e+00	3.458480e-01	8.333333e-01	3.647985e-01	6.388309e-01	0.000000e+00	6.250000e-01	3.750000e-01	6.388309e-01	-3.412609e+00	-1.593390e+01	5.919393e-01	5.000000e+00	7.777778e-01	3.000000e+00	6.111111e-01	8.000000e+00	8.472222e-01	
1.000000e+01	2.000000e+01	2	1.000000e+00	5.000000e-01	2.600000e+01	1.300000e+01	56	1.220000e+01	5.733333e+00	2.089394e+01	1.138686e+01	5.693431e+00	1.854380e+01	4.504224e-01	4.284994e-02	5.835530e-01	2.806769e-01	3.246154e-01	2.615277e-01	5.494137e-01	0.000000e+00	6.964286e-01	3.035714e-01	5.494137e-01	-1.828480e+00	-1.075494e+01	5.356340e-01	6.000000e+00	8.333333e-01	5.000000e+00	7.777778e-01	1.100000e+01	9.027778e-01	
1.000000e+01	2.000000e+01	2	1.000000e+00	5.000000e-01	3.000000e+01	9.000000e+00	59	1.173333e+01	4.000000e+00	2.230303e+01	1.313869e+01	3.941606e+00	1.953722e+01	-6.775842e-01	8.823796e-02	6.527587e-01	2.891264e-01	2.639506e-01	2.972347e-01	6.271722e-01	0.000000e+00	6.610169e-01	3.389831e-01	6.271722e-01	-2.304465e+00	-1.710686e+01	5.179955e-01	6.000000e+00	8.333333e-01	5.000000e+00	7.777778e-01	1.100000e+01	9.027778e-01	
1.000000e+01	2.000000e+01	2	1.000000e+00	5.000000e-01	3.700000e+01	1.600000e+01	62	1.853333e+01	6.266667e+00	2.181818e+01	1.620438e+01	7.007299e+00	2.053064e+01	9.153364e-01	-6.536609e-01	2.895364e-01	3.628078e-01	4.100833e-01	2.203713e-01	4.104596e-01	0.000000e+00	8.548387e-01	1.451613e-01	4.104596e-01	-3.729582e-01	-5.910209e+00	8.515389e-01	5.000000e+00	7.777778e-01	5.000000e+00	7.777778e-01	1.000000e+01	8.888889e-01	
1.000000e+01	2.000000e+01	2	1.000000e+00	5.000000e-01	2.600000e+01	1.300000e+01	55	1.113333e+01	5.333333e+00	1.983333e+01	1.138686e+01	5.693431e+00	1.821266e+01	-1.404369e-01	-3.866946e-01	4.095346e-01	2.187103e-01	2.947115e-01	2.444433e-01	5.636042e-01	0.000000e+00	7.090909e-01	2.909091e-01	5.636042e-01	-6.563776e-01	-1.101306e+01	7.274681e-01	6.000000e+00	8.333333e-01	5.000000e+00	7.777778e-01	1.100000e+01	9.027778e-01	
1.000000e+01	2.000000e+01	2	1.000000e+00	5.000000e-01	2.000000e+01	1.500000e+01	58	7.600000e+00	5.866667e+00	2.215152e+01	8.759124e+00	6.569343e+00	1.920608e+01	-8.267575e-01	-6.593012e-01	7.068187e-01	2.200000e-01	3.200476e-01	3.186048e-01	6.773163e-01	0.000000e+00	6.034483e-01	3.965517e-01	6.773163e-01	-5.159305e+00	-9.676196e+00	5.656885e-01	6.000000e+00	8.333333e-01	6.000000e+00	8.333333e-01	1.200000e+01	9.166667e-01	
1.000000e+01	2.000000e+01	2	1.000000e+00	5.000000e-01	1.200000e+01	4.000000e+00	34	5.200000e+00	1.933333e+00	1.425758e+01	5.255474e+00	1.751825e+00	1.125874e+01	-6.421360e-02	5.616820e-01	1.205218e+00	2.617003e-01	4.000000e-01	4.104288e-01	7.331671e-01	0.000000e+00	4.705882e-01	5.294118e-01	7.331671e-01	-5.244319e+00	-2.094848e+01	4.941195e-01	5.000000e+00	7.777778e-01	4.000000e+00	7.222222e-01	9.000000e+00	8.750000e-01	
1.000000e+01	2.000000e+01	2	1.000000e+00	5.000000e-01	2.400000e+01	1.400000e+01	60	9.533333e+00	4.866667e+00	2.145455e+01	1.051095e+01	6.131387e+00	1.986836e+01	-5.850927e-01	-1.266604e+00	3.682772e-01	2.097554e-01	2.720879e-01	2.776567e-01	6.447368e-01	0.000000e+00	6.333333e-01	3.666667e-01	6.447368e-01	-3.880680e+00	-9.293311e+00	5.857027e-01	6.000000e+00	8.333333e-01	5.000000e+00	7.777778e-01	1.100000e+01	9.027778e-01	
1.000000e+01	2.000000e+01	2	1.000000e+00	5.000000e-01	1.100000e+01	4.000000e+00	41	3.666667e+00	1.733333e+00	1.840909e+01	4.817518e+00	1.751825e+00	1.357671e+01	-1.444766e+00	-5.722229e-02	1.622675e+00	8.254545e-01	1.650000e-01	5.569091e-01	8.421053e-01	0.000000e+00	3.658537e-01	6.341463e-01	8.421053e-01	-1.255792e+01	-2.800256e+01	8.153017e-02	3.000000e+00	5.000000e-01	5.000000e+00	7.777778e-01	8.000000e+00	8.194444e-01	
1.000000e+01	2.000000e+01	2	1.000000e+00	5.000000e-01	2.500000e+01	1.000000e+01	55	1.106667e+01	4.333333e+00	2.159091e+01	1.094891e+01	4.379562e+00	1.821266e+01	6.775389e-02	-6.339697e-02	8.536637e-01	2.914528e-01	3.546667e-01	3.179054e-01	6.231648e-01	0.000000e+00	6.363636e-01	3.636364e-01	6.231648e-01	-3.108956e+00	-1.432428e+01	5.036318e-01	6.000000e+00	8.333333e-01	5.000000e+00	7.777778e-01	1.100000e+01	9.027778e-01	
1.000000e+01	2.000000e+01	2	1.000000e+00	5.000000e-01	2.900000e+01	1.100000e+01	51	1.320000e+01	5.733333e+00	2.012121e+01	1.270073e+01	4.817518e+00	1.688810e+01	2.487803e-01	1.149704e+00	8.791412e-01	3.588759e-01	4.109091e-01	2.765328e-01	5.077990e-01	0.000000e+00	7.843137e-01	2.156863e-01	5.077990e-01	-1.655480e+00	-9.393721e+00	7.085801e-01	5.000000e+00	7.777778e-01	4.000000e+00	7.222222e-01	9.000000e+00	8.750000e-01	
1.000000e+01	2.000000e+01	2	1.000000e+00	5.000000e-01	1.500000e+01	5.000000e+00	39	7.466667e+00	2.666667e+00	1.793939e+01	6.569343e+00	2.189781e+00	1.291443e+01	8.419331e-01	1.218829e+00	1.770538e+00	6.379048e-01	3.722222e-01	4.807370e-01	6.996047e-01	0.000000e+00	5.128205e-01	4.871795e-01	6.996047e-01	-4.876193e+00	-2.260550e+01	5.206303e-01	5.000000e+00	7.777778e-01	5.000000e+00	7.777778e-01	1.000000e+01	8.888889e-01	
1.000000e+01	2.000000e+01	2	1.000000e+00	5.000000e-01	2.900000e+01	1.300000e+01	73	1.453333e+01	5.400000e+00	2.953030e+01	1.270073e+01	5.693431e+00	2.417317e+01	9.131644e-01	-3.151039e-01	1.027022e+00	4.277894e-01	2.857692e-01	3.496465e-01	6.427718e-01	0.000000e+00	5.753425e-01	4.246575e-01	6.427718e-01	-4.669304e+00	-1.393841e+01	5.912463e-01	5.000000e+00	7.777778e-01	6.000000e+00	8.333333e-01	1.100000e+01	9.027778e-01	
1.000000e+01	2.000000e+01	2	1.000000e+00	5.000000e-01	1.400000e+01	1.200000e+01	39	6.266667e+00	6.000000e+00	1.496970e+01	6.131387e+00	5.255474e+00	1.291443e+01	1.354813e-01	8.618141e-01	7.241695e-01	3.459341e-01	3.478788e-01	2.794148e-01	5.690867e-01	0.000000e+00	6.666667e-01	3.333333e-01	5.690867e-01	-2.505154e+00	-7.176436e+00	7.484060e-01	4.000000e+00	7.222222e-01	5.000000e+00	7.777778e-01	9.000000e+00	8.750000e-01	
1.000000e+01	2.000000e+01	2	1.000000e+00	5.000000e-01	2.100000e+01	1.200000e+01	50	8.400000e+00	5.200000e+00	1.890909e+01	9.197080e+00	5.255474e+00	1.655696e+01	-5.425140e-01	-6.421360e-02	6.519869e-01	2.540357e-01	3.613636e-01	2.893970e-01	6.201117e-01	0.000000e+00	6.600000e-01	3.400000e-01	6.201117e-01	-2.555626e+00	-1.048864e+01	6.574874e-01	6.000000e+00	8.333333e-01	4.000000e+00	7.222222e-01	1.000000e+01	8.888889e-01	
1.000000e+01	2.000000e+01	2	1.000000e+00	5.000000e-01	1.900000e+01	1.500000e+01	47	7.866667e+00	5.266667e+00	1.653030e+01	8.321168e+00	6.569343e+00	1.556355e+01	-3.405055e-01	-1.222264e+00	2.845261e-01	1.988743e-01	4.819048e-01	2.479870e-01	5.817410e-01	0.000000e+00	7.234043e-01	2.765957e-01	5.817410e-01	-2.854182e+00	-6.247622e+00	6.320239e-01	6.000000e+00	8.333333e-01	4.000000e+00	7.222222e-01	1.000000e+01	8.888889e-01	
1.000000e+01	2.000000e+01	2	1.000000e+00	5.000000e-01	2.200000e+01	3.000000e+00	44	8.600000e+00	1.400000e+00	1.700000e+01	9.635036e+00	1.313869e+00	1.457013e+01	-6.736538e-01	3.383888e-01	7.622135e-01	2.393074e-01	6.000000e-01	3.404541e-01	6.875000e-01	0.000000e+00	5.681818e-01	4.318182e-01	6.875000e-01	-5.067240e+00	-2.731761e+01	1.090336e-01	6.000000e+00	8.333333e-01	3.000000e+00	5.000000e-01	9.000000e+00	8.333333e-01	
1.000000e+01	2.000000e+01	2	1.000000e+00	5.000000e-01	2.600000e+01	8.000000e+00	45	1.193333e+01	3.666667e+00	1.736364e+01	1.138686e+01	3.503650e+00	1.490127e+01	3.027076e-01	2.742963e-01	7.558214e-01	3.464000e-01	4.150000e-01	2.729478e-01	5.291751e-01	0.000000e+00	7.555556e-01	2.444444e-01	5.291751e-01	-1.640944e+00	-1.047649e+01	7.473300e-01	5.000000e+00	7.777778e-01	5.000000e+00	7.777778e-01	1.000000e+01	8.888889e-01	
1.000000e+01	2.000000e+01	2	1.000000e+00	5.000000e-01	2.900000e+01	7.000000e+00	56	1.400000e+01	3.600000e+00	2.272727e+01	1.270073e+01	3.065693e+00	1.854380e+01	6.474108e-01	1.014324e+00	1.038780e+00	3.236289e-01	4.476190e-01	3.223828e-01	5.919629e-01	0.000000e+00	6.428571e-01	3.571429e-01	5.919629e-01	-1.018757e+00	-2.168559e+01	7.643641e-01	6.000000e+00	8.333333e-01	4.000000e+00	7.222222e-01	1.000000e+01	8.888889e-01	
1.000000e+01	2.000000e+01	2	1.000000e+00	5.000000e-01	2.100000e+01	1.200000e+01	46	8.333333e+00	4.933333e+00	1.637879e+01	9.197080e+00	5.255474e+00	1.523241e+01	-5.878891e-01	-3.728895e-01	3.444835e-01	4.725767e-01	2.041077e-01	2.574335e-01	5.738758e-01	0.000000e+00	7.173913e-01	2.826087e-01	5.738758e-01	-1.646959e+00	-8.464514e+00	6.937287e-01	5.000000e+00	7.777778e-01	6.000000e+00	8.333333e-01	1.100000e+01	9.027778e-01	
1.000000e+01	2.000000e+01	2	1.000000e+00	5.000000e-01	3.600000e+01	1.400000e+01	61	1.633333e+01	6.533333e+00	2.074242e+01	1.576642e+01	6.131387e+00	2.019950e+01	2.288524e-01	4.025453e-01	1.240415e-01	2.996852e-01	2.775092e-01	2.014199e-01	4.273790e-01	0.000000e+00	8.196721e-01	1.803279e-01	4.273790e-01	-5.912546e-01	-7.434649e+00	6.593035e-01	5.000000e+00	7.777778e-01	5.000000e+00	7.777778e-01	1.000000e+01	8.888889e-01	
1.000000e+01	2.000000e+01	2	1.000000e+00	5.000000e-01	1.600000e+01	1.100000e+01	38	6.133333e+00	4.533333e+00	1.260606e+01	7.007299e+00	4.817518e+00	1.258329e+01	-7.713370e-01	-3.567626e-01	8.225083e-03	2.760000e-01	2.098636e-01	2.095810e-01	5.555556e-01	0.000000e+00	7.105263e-01	2.894737e-01	5.555556e-01	-1.009060e+00	-9.690365e+00	2.666712e-01	5.000000e+00	7.777778e-01	5.000000e+00	7.777778e-01	1.000000e+01	8.888889e-01	
1.000000e+01	2.000000e+01	2	1.000000e+00	5.000000e-01	1.800000e+01	8.000000e+00	34	9.000000e+00	2.666667e+00	1.237879e+01	7.883212e+00	3.503650e+00	1.125874e+01	8.810614e-01	-1.408327e+00	4.501432e-01	4.509804e-01	5.542857e-01	2.587264e-01	5.070423e-01	0.000000e+00	7.647059e-01	2.352941e-01	5.070423e-01	-4.294075e+00	-2.810765e+00	5.310630e-01	4.000000e+00	7.222222e-01	4.000000e+00	6.666667e-01	8.000000e+00	8.472222e-01	
1.000000e+01	2.000000e+01	2	1.000000e+00	5.000000e-01	1.000000e+01	8.000000e+00	35	3.800000e+00	2.933333e+00	1.325758e+01	4.379562e+00	3.503650e+00	1.158987e+01	-7.947978e-01	-9.596276e-01	6.519046e-01	3.013333e-01	2.857143e-01	3.424640e-01	7.292225e-01	0.000000e+00	5.142857e-01	4.857143e-01	7.292225e-01	-6.413855e+00	-1.060425e+01	4.541150e-01	6.000000e+00	8.333333e-01	6.000000e+00	8.333333e-01	1.200000e+01	9.166667e-01	
1.000000e+01	2.000000e+01	2	1.000000e+00	5.000000e-01	2.200000e+01	1.200000e+01	47	8.733333e+00	5.466667e+00	1.550000e+01	9.635036e+00	5.255474e+00	1.556355e+01	-5.868738e-01	2.444623e-01	-1.870222e-02	2.235594e-01	2.868182e-01	2.019126e-01	5.202703e-01	0.000000e+00	7.234043e-01	2.765957e-01	5.202703e-01	-9.262696e-01	-7.268442e+00	7.276816e-01	6.000000e+00	8.333333e-01	5.000000e+00	7.777778e-01	1.100000e+01	9.027778e-01	
