p_theta	p_rho	p_pop_change_time	p_pop_change_newpop	s_segs	s_theta_pi	s_theta_w	s_tajimasD	s_ZnS	s_FayWuH	s_dvk	s_dvh	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	3	5.000000e-01	9.934178e-01	-1.629287e+00	8.264463e-03	-1.450192e+00	4.000000e+00	4.166667e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	3	8.181818e-01	9.934178e-01	-5.786367e-01	7.851240e-02	5.800768e-01	4.000000e+00	5.833333e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	7	2.227273e+00	2.317975e+00	-1.531270e-01	1.859819e-01	5.831307e-01	6.000000e+00	7.500000e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	11	3.545455e+00	3.642532e+00	-1.108886e-01	2.875828e-01	2.226709e-01	5.000000e+00	6.805556e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	5	9.696970e-01	1.655696e+00	-1.527332e+00	1.114050e-01	6.346985e-01	5.000000e+00	6.111111e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	6	1.545455e+00	1.986836e+00	-8.472310e-01	2.182479e-01	-1.190461e-01	5.000000e+00	6.805556e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	15	4.818182e+00	4.967089e+00	-1.287142e-01	1.842319e-01	5.158324e-01	8.000000e+00	8.472222e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	5	1.151515e+00	1.655696e+00	-1.122526e+00	1.495868e-01	9.067122e-02	5.000000e+00	6.666667e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	9	2.181818e+00	2.980253e+00	-1.087455e+00	4.497245e-02	6.977790e-01	1.000000e+01	8.750000e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	7	2.545455e+00	2.317975e+00	3.840400e-01	1.993353e-01	5.179241e-16	6.000000e+00	7.777778e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	5	1.712121e+00	1.655696e+00	1.256261e-01	1.997922e-01	7.933732e-01	6.000000e+00	7.777778e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	7	1.939394e+00	2.317975e+00	-6.391354e-01	4.084416e-01	-1.130920e+00	5.000000e+00	6.111111e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	5	8.333333e-01	1.655696e+00	-1.830936e+00	2.066116e-01	-7.933732e-01	4.000000e+00	4.166667e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	3	1.060606e+00	9.934178e-01	2.218584e-01	1.060606e-01	7.089828e-01	5.000000e+00	6.666667e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	2	6.969697e-01	6.622786e-01	1.530654e-01	6.493506e-02	-8.350387e-02	3.000000e+00	5.694444e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	11	4.303030e+00	3.642532e+00	7.544665e-01	2.055768e-01	-1.979297e-01	9.000000e+00	8.611111e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	7	1.954545e+00	2.317975e+00	-6.135560e-01	4.102060e-01	5.301189e-02	5.000000e+00	6.111111e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	9	3.181818e+00	2.980253e+00	2.745275e-01	3.592817e-01	-2.529449e+00	6.000000e+00	6.250000e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	6	1.515152e+00	1.986836e+00	-9.053976e-01	1.409366e-01	-6.349126e-01	6.000000e+00	7.361111e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	10	2.166667e+00	3.311393e+00	-1.422199e+00	1.267627e-01	-9.354840e-02	8.000000e+00	8.194444e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	5	1.075758e+00	1.655696e+00	-1.291195e+00	1.162534e-01	6.573663e-01	5.000000e+00	6.666667e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	8	1.333333e+00	2.649114e+00	-1.983425e+00	1.145218e-01	-1.275615e+00	7.000000e+00	7.083333e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	5	1.560606e+00	1.655696e+00	-2.117122e-01	1.916364e-01	-2.493458e-01	5.000000e+00	7.361111e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	3	8.636364e-01	9.934178e-01	-4.285439e-01	6.682409e-02	4.833974e-01	4.000000e+00	6.250000e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	3	8.787879e-01	9.934178e-01	-3.785130e-01	6.336088e-02	3.222649e-01	4.000000e+00	6.388889e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	8	2.803030e+00	2.649114e+00	2.320151e-01	2.919350e-01	3.667394e-01	6.000000e+00	7.500000e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	9	3.318182e+00	2.980253e+00	4.602524e-01	2.302814e-01	-1.613614e+00	7.000000e+00	8.333333e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	6	2.166667e+00	1.986836e+00	3.451856e-01	1.610416e-01	8.134817e-01	7.000000e+00	8.055556e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	7	2.484848e+00	2.317975e+00	2.817225e-01	2.147590e-01	3.534126e-01	8.000000e+00	7.777778e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	0	0.000000e+00	0.000000e+00	nan	nan	nan	1.000000e+00	0.000000e+00	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	6	2.424242e+00	1.986836e+00	8.396022e-01	2.144945e-01	3.174563e-01	7.000000e+00	7.916667e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	7	2.575758e+00	2.317975e+00	4.351988e-01	1.841756e-01	2.473888e-01	7.000000e+00	7.916667e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	12	4.272727e+00	3.973671e+00	3.161575e-01	1.849841e-01	3.455296e-01	8.000000e+00	8.472222e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	12	3.166667e+00	3.973671e+00	-8.531534e-01	9.035139e-02	8.177534e-01	1.000000e+01	8.888889e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	5	1.575758e+00	1.655696e+00	-1.779784e-01	2.627658e-01	-1.450739e+00	5.000000e+00	6.111111e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	12	4.060606e+00	3.973671e+00	9.190612e-02	1.603161e-01	1.842825e-01	8.000000e+00	7.777778e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	8	2.469697e+00	2.649114e+00	-2.704559e-01	1.264463e-01	5.899721e-01	8.000000e+00	8.194444e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	4	8.030303e-01	1.324557e+00	-1.384786e+00	1.322314e-02	6.102726e-01	5.000000e+00	6.111111e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	6	1.818182e+00	1.986836e+00	-3.237310e-01	6.788666e-02	7.142766e-01	7.000000e+00	8.333333e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	5	1.606061e+00	1.655696e+00	-1.105107e-01	1.678409e-01	7.707053e-01	6.000000e+00	7.500000e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	8	2.575758e+00	2.649114e+00	-1.105788e-01	2.179260e-01	7.972596e-01	7.000000e+00	7.638889e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	8	2.075758e+00	2.649114e+00	-8.642854e-01	1.521774e-01	5.580817e-01	8.000000e+00	8.194444e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	5	1.333333e+00	1.655696e+00	-7.177198e-01	4.793388e-02	6.346985e-01	6.000000e+00	7.777778e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	8	2.363636e+00	2.649114e+00	-4.303331e-01	2.512043e-01	9.567116e-01	6.000000e+00	7.361111e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	10	2.560606e+00	3.311393e+00	-9.327719e-01	4.019957e-01	-1.510138e+00	5.000000e+00	7.500000e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	4	1.075758e+00	1.324557e+00	-6.606260e-01	1.890909e-01	7.694741e-01	4.000000e+00	5.972222e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	8	2.151515e+00	2.649114e+00	-7.500874e-01	6.373081e-01	-6.059173e-01	4.000000e+00	4.166667e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	7	2.015152e+00	2.317975e+00	-5.112384e-01	1.327999e-01	-1.360638e+00	6.000000e+00	7.777778e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	5	1.924242e+00	1.655696e+00	5.978998e-01	3.932468e-01	2.266780e-02	4.000000e+00	7.083333e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	12	3.272727e+00	3.973671e+00	-7.410277e-01	1.981429e-01	-5.063717e-16	7.000000e+00	7.916667e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	3	1.393939e+00	9.934178e-01	1.322539e+00	4.666667e-01	2.578119e-01	3.000000e+00	6.111111e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	6	2.075758e+00	1.986836e+00	1.706856e-01	2.062075e-01	6.944356e-01	7.000000e+00	8.194444e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	9	3.515152e+00	2.980253e+00	7.285216e-01	3.415847e-01	5.814825e-02	5.000000e+00	7.361111e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	9	2.954545e+00	2.980253e+00	-3.501389e-02	1.317381e-01	8.286125e-01	9.000000e+00	8.750000e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	3	9.848485e-01	9.934178e-01	-2.829634e-02	2.846988e-01	-1.579098e+00	5.000000e+00	5.277778e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	4	1.166667e+00	1.324557e+00	-4.192392e-01	4.042503e-02	6.102726e-01	6.000000e+00	7.361111e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	9	2.090909e+00	2.980253e+00	-1.211271e+00	1.302342e-01	7.850013e-01	8.000000e+00	8.333333e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	14	5.166667e+00	4.635950e+00	4.884143e-01	3.280750e-01	-1.012715e-02	7.000000e+00	7.638889e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	1	1.666667e-01	3.311393e-01	-1.140533e+00	nan	3.145411e-01	2.000000e+00	1.527778e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	7	1.409091e+00	2.317975e+00	-1.534414e+00	1.436442e-01	5.301189e-02	6.000000e+00	6.250000e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	6	1.560606e+00	1.986836e+00	-8.181476e-01	1.340680e-01	2.579332e-01	6.000000e+00	7.361111e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	2	1.015152e+00	6.622786e-01	1.556958e+00	2.285714e-01	-4.592713e-01	4.000000e+00	6.527778e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	11	2.666667e+00	3.642532e+00	-1.114701e+00	1.327984e-01	8.412013e-01	9.000000e+00	8.611111e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	3	1.151515e+00	9.934178e-01	5.220441e-01	1.466667e-01	5.156238e-01	4.000000e+00	7.222222e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	4	1.530303e+00	1.324557e+00	5.463077e-01	2.846753e-01	2.918695e-01	4.000000e+00	6.527778e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	4	1.681818e+00	1.324557e+00	9.486190e-01	2.386364e-01	5.572054e-01	5.000000e+00	7.361111e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	9	3.424242e+00	2.980253e+00	6.047050e-01	2.306584e-01	4.942601e-01	7.000000e+00	8.194444e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	4	1.227273e+00	1.324557e+00	-2.583148e-01	1.604683e-01	7.164069e-01	4.000000e+00	5.833333e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	4	1.257576e+00	1.324557e+00	-1.778525e-01	1.263636e-01	-5.041382e-01	5.000000e+00	7.361111e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	6	2.363636e+00	1.986836e+00	7.232689e-01	1.867414e-01	7.142766e-01	6.000000e+00	7.777778e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	4	1.121212e+00	1.324557e+00	-5.399326e-01	3.925620e-02	6.898733e-01	5.000000e+00	7.361111e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	7	1.893939e+00	2.317975e+00	-7.158735e-01	2.680703e-01	1.943769e-01	5.000000e+00	6.666667e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	8	3.333333e+00	2.649114e+00	1.031401e+00	2.128609e-01	4.464654e-01	9.000000e+00	8.750000e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	11	2.333333e+00	3.642532e+00	-1.495457e+00	1.075617e-01	5.690479e-01	9.000000e+00	8.333333e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	2	4.696970e-01	6.622786e-01	-8.497150e-01	1.818182e-02	5.427751e-01	3.000000e+00	4.027778e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	3	1.469697e+00	9.934178e-01	1.572694e+00	3.904762e-01	-1.611325e-01	4.000000e+00	6.527778e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	3	8.636364e-01	9.934178e-01	-4.285439e-01	6.682409e-02	4.833974e-01	4.000000e+00	6.250000e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	5	1.424242e+00	1.655696e+00	-5.153167e-01	1.221901e-01	7.707053e-01	6.000000e+00	7.361111e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	4	8.030303e-01	1.324557e+00	-1.384786e+00	8.595041e-02	-6.633397e-01	5.000000e+00	5.277778e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	7	1.621212e+00	2.317975e+00	-1.176302e+00	6.000000e-01	-3.940550e+00	4.000000e+00	6.250000e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	4	9.090909e-01	1.324557e+00	-1.103168e+00	1.845730e-01	6.368061e-01	4.000000e+00	5.833333e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	9	2.439394e+00	2.980253e+00	-7.366411e-01	1.330488e-01	5.087972e-01	7.000000e+00	7.638889e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	10	2.515152e+00	3.311393e+00	-9.892443e-01	1.102202e-01	-5.078342e-01	9.000000e+00	8.333333e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	10	4.121212e+00	3.311393e+00	1.006114e+00	2.345031e-01	1.069125e-01	6.000000e+00	7.916667e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	4	1.515152e+00	1.324557e+00	5.060766e-01	2.819625e-01	-2.122687e-01	4.000000e+00	6.805556e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	3	1.545455e+00	9.934178e-01	1.822849e+00	3.983673e-01	5.800768e-01	4.000000e+00	7.083333e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	6	1.318182e+00	1.986836e+00	-1.283481e+00	1.528926e-01	6.547536e-01	5.000000e+00	6.944444e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	9	3.257576e+00	2.980253e+00	3.777080e-01	3.018251e-01	-1.148428e+00	7.000000e+00	8.194444e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	10	3.060606e+00	3.311393e+00	-3.115756e-01	1.326227e-01	7.751153e-01	7.000000e+00	8.194444e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	4	1.621212e+00	1.324557e+00	7.876945e-01	3.423295e-01	-5.041382e-01	4.000000e+00	5.833333e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	9	3.787879e+00	2.980253e+00	1.099971e+00	3.490813e-01	4.942601e-01	7.000000e+00	8.333333e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	11	2.939394e+00	3.642532e+00	-8.031727e-01	1.840027e-01	-4.206006e-01	7.000000e+00	7.916667e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	10	3.242424e+00	3.311393e+00	-8.568599e-02	1.354106e-01	9.354840e-01	9.000000e+00	8.611111e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	4	1.984848e+00	1.324557e+00	1.753241e+00	5.285714e-01	1.326679e-01	4.000000e+00	7.083333e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	5	1.318182e+00	1.655696e+00	-7.514536e-01	1.206612e-01	7.480375e-01	5.000000e+00	6.666667e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	7	1.863636e+00	2.317975e+00	-7.670323e-01	1.702217e-01	-1.537345e+00	7.000000e+00	7.638889e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	6	1.969697e+00	1.986836e+00	-3.289771e-02	2.255917e-01	4.365024e-01	6.000000e+00	7.916667e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	15	7.015152e+00	4.967089e+00	1.770327e+00	4.459129e-01	2.388113e-01	8.000000e+00	8.611111e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	7	2.439394e+00	2.317975e+00	2.049843e-01	1.250832e-01	8.305195e-01	8.000000e+00	8.333333e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	6	1.727273e+00	1.986836e+00	-4.982310e-01	2.320784e-01	-1.785692e+00	5.000000e+00	7.222222e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	11	3.666667e+00	3.642532e+00	2.756822e-02	1.938426e-01	6.185304e-01	6.000000e+00	7.361111e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	7	2.166667e+00	2.317975e+00	-2.554446e-01	1.622871e-01	7.244958e-01	7.000000e+00	7.916667e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	7	2.636364e+00	2.317975e+00	5.375164e-01	2.317135e-01	5.301189e-01	5.000000e+00	6.805556e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	11	2.863636e+00	3.642532e+00	-8.897082e-01	1.342449e-01	3.711182e-02	8.000000e+00	8.472222e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	4	1.409091e+00	1.324557e+00	2.244587e-01	1.827627e-01	7.960077e-02	4.000000e+00	6.250000e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	6	2.090909e+00	1.986836e+00	1.997689e-01	1.972727e-01	3.571383e-01	6.000000e+00	7.777778e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	8	2.075758e+00	2.649114e+00	-8.642854e-01	9.163434e-02	7.494240e-01	8.000000e+00	8.194444e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	7	2.166667e+00	2.317975e+00	-2.554446e-01	1.568003e-01	7.244958e-01	7.000000e+00	7.916667e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	10	3.045455e+00	3.311393e+00	-3.303997e-01	1.627268e-01	5.211982e-01	7.000000e+00	8.055556e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	5	1.727273e+00	1.655696e+00	1.593599e-01	1.064242e-01	6.800341e-01	5.000000e+00	7.638889e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	1	3.030303e-01	3.311393e-01	-1.949214e-01	nan	-2.516329e+00	2.000000e+00	2.777778e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	13	5.196970e+00	4.304811e+00	8.778586e-01	3.270873e-01	5.280663e-01	7.000000e+00	8.333333e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	10	3.151515e+00	3.311393e+00	-1.986308e-01	3.920620e-01	-1.069125e+00	6.000000e+00	7.361111e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	6	1.454545e+00	1.986836e+00	-1.021731e+00	1.262397e-01	7.142766e-01	6.000000e+00	7.361111e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	4	1.393939e+00	1.324557e+00	1.842276e-01	2.996633e-01	-1.061344e-01	4.000000e+00	6.527778e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	10	3.772727e+00	3.311393e+00	5.731586e-01	2.158649e-01	-4.410139e-01	7.000000e+00	8.055556e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	10	1.984848e+00	3.311393e+00	-1.648089e+00	9.090909e-02	7.082950e-01	8.000000e+00	8.194444e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	6	1.500000e+00	1.986836e+00	-9.344810e-01	1.044345e-01	4.166614e-01	7.000000e+00	7.638889e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	12	3.939394e+00	3.973671e+00	-3.623754e-02	2.039123e-01	5.067768e-01	8.000000e+00	8.194444e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	6	1.378788e+00	1.986836e+00	-1.167148e+00	2.067952e-02	7.341177e-01	7.000000e+00	8.194444e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	6	1.318182e+00	1.986836e+00	-1.283481e+00	9.586777e-02	6.547536e-01	6.000000e+00	7.361111e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	4	8.030303e-01	1.324557e+00	-1.384786e+00	1.322314e-02	6.102726e-01	5.000000e+00	6.111111e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	7	2.393939e+00	2.317975e+00	1.282462e-01	4.408163e-01	-3.887538e-01	5.000000e+00	6.944444e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	5	8.333333e-01	1.655696e+00	-1.830936e+00	1.074380e-01	-7.933732e-01	5.000000e+00	5.277778e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	3	8.181818e-01	9.934178e-01	-5.786367e-01	7.851240e-02	5.800768e-01	4.000000e+00	5.833333e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	3	8.787879e-01	9.934178e-01	-3.785130e-01	6.336088e-02	3.222649e-01	4.000000e+00	6.250000e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	8	2.696970e+00	2.649114e+00	7.213799e-02	2.013712e-01	3.507942e-01	8.000000e+00	8.472222e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	6	2.136364e+00	1.986836e+00	2.870189e-01	1.468136e-01	5.357075e-01	7.000000e+00	7.916667e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	7	1.545455e+00	2.317975e+00	-1.304199e+00	1.351436e-01	-9.542139e-01	6.000000e+00	6.250000e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	5	1.924242e+00	1.655696e+00	5.978998e-01	2.320924e-01	-7.933732e-01	6.000000e+00	7.777778e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	12	3.848485e+00	3.973671e+00	-1.323453e-01	3.117122e-01	-9.444476e-01	6.000000e+00	7.777778e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	9	3.151515e+00	2.980253e+00	2.332553e-01	1.811180e-01	2.325930e-01	8.000000e+00	8.472222e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	12	3.803030e+00	3.973671e+00	-1.803992e-01	2.415766e-01	4.722238e-01	7.000000e+00	7.083333e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	7	2.409091e+00	2.317975e+00	1.538256e-01	2.343802e-01	3.710832e-01	5.000000e+00	7.222222e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	9	3.424242e+00	2.980253e+00	6.047050e-01	2.049931e-01	8.431496e-01	7.000000e+00	8.055556e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	6	1.636364e+00	1.986836e+00	-6.727310e-01	5.330579e-02	7.142766e-01	7.000000e+00	7.916667e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	8	2.939394e+00	2.649114e+00	4.375715e-01	1.635756e-01	3.189039e-02	8.000000e+00	8.472222e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	2	4.696970e-01	6.622786e-01	-8.497150e-01	4.545455e-01	-1.461318e+00	3.000000e+00	2.916667e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	3	7.727273e-01	9.934178e-01	-7.287296e-01	6.363636e-01	-8.701152e-01	3.000000e+00	2.916667e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	11	3.909091e+00	3.642532e+00	3.044819e-01	2.087452e-01	-6.680128e-01	8.000000e+00	8.472222e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	8	1.984848e+00	2.649114e+00	-1.001323e+00	7.567887e-02	6.537529e-01	8.000000e+00	8.472222e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	9	2.363636e+00	2.980253e+00	-8.398216e-01	1.122856e-01	3.488895e-01	8.000000e+00	8.472222e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	6	1.272727e+00	1.986836e+00	-1.370731e+00	2.780165e-01	-2.380922e-01	4.000000e+00	5.138889e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	5	1.196970e+00	1.655696e+00	-1.021324e+00	3.716647e-02	5.666951e-01	6.000000e+00	7.500000e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	6	1.818182e+00	1.986836e+00	-3.237310e-01	1.234711e-01	-1.453845e-16	6.000000e+00	7.500000e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	6	1.757576e+00	1.986836e+00	-4.400643e-01	1.837731e-01	-7.936407e-02	5.000000e+00	7.361111e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	8	2.787879e+00	2.649114e+00	2.091756e-01	1.675136e-01	6.378077e-01	8.000000e+00	8.472222e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	3	5.000000e-01	9.934178e-01	-1.629287e+00	8.264463e-03	-1.450192e+00	4.000000e+00	4.166667e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	7	2.803030e+00	2.317975e+00	8.188896e-01	1.976175e-01	4.064245e-01	7.000000e+00	8.055556e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	6	1.681818e+00	1.986836e+00	-5.854810e-01	1.455254e-01	6.547536e-01	6.000000e+00	7.500000e-01	
7.000000e+00	2.000000e+01	1.000000e-02	3.000000e-01	2	9.393939e-01	6.622786e-01	1.222698e+00	4.666667e-01	8.350387e-02	3.000000e+00	5.694444e-01	
